time;V(Net-_Q1-G_);
0.000817372;4.14674;
0.000817381;4.20161;
0.00081739;4.25019;
0.000817394;4.2669;
0.000817396;4.27686;
0.000817397;4.28005;
0.000817397;4.28135;
0.000817397;4.28205;
0.000817397;4.28256;
0.000817397;4.28308;
0.000817398;4.2836;
0.000817398;4.28411;
0.000817398;4.28459;
0.000817398;4.28504;
0.000817398;4.28543;
0.000817398;4.28574;
0.000817399;4.28612;
0.000817399;4.28682;
0.0008174;4.28849;
0.000817401;4.2922;
0.000817403;4.3013;
0.000817404;4.31026;
0.000817405;4.31905;
0.000817407;4.3259;
0.000817409;4.33319;
0.000817412;4.34697;
0.000817417;4.3669;
0.000817423;4.38602;
0.000817435;4.4193;
0.000817455;4.46631;
0.000817462;4.48091;
0.000817466;4.50158;
0.000817468;4.52169;
0.000817469;4.54282;
0.000817469;4.5553;
0.00081747;4.5718;
0.000817471;4.59335;
0.000817472;4.62296;
0.000817473;4.65523;
0.000817475;4.70663;
0.000817477;4.7524;
0.00081748;4.81669;
0.000817483;4.88486;
0.000817487;4.97334;
0.000817492;5.06949;
0.000817498;5.19002;
0.000817505;5.32076;
0.000817513;5.47942;
0.000817523;5.65218;
0.000817535;5.8536;
0.000817549;6.07151;
0.000817561;6.24595;
0.000817577;6.46738;
0.000817592;6.67174;
0.000817604;6.82963;
0.000817615;6.96328;
0.000817627;7.09753;
0.000817637;7.21725;
0.000817649;7.35272;
0.00081767;7.56835;
0.000817691;7.76855;
0.000817723;8.05505;
0.000817761;8.35607;
0.000817813;8.71681;
0.000817865;9.01698;
0.000817932;9.33979;
0.000818009;9.6306;
0.000818109;9.91486;
0.000818217;10.1345;
0.000818341;10.3098;
0.000818427;10.397;
0.000818522;10.4713;
0.000818655;10.5459;
0.000818798;10.6009;
0.000818952;10.6395;
0.000819098;10.6638;
0.000819251;10.6804;
0.000819392;10.6903;
0.000819523;10.6964;
0.000819663;10.7007;
0.000819764;10.7028;
0.000819879;10.7044;
0.000819974;10.7053;
0.000820067;10.7059;
0.000820175;10.7064;
0.000820289;10.7067;
0.000820408;10.7068;
0.000820526;10.7069;
0.000820641;10.7069;
0.000820754;10.7069;
0.000820858;10.7069;
0.000820946;10.7069;
0.000821039;10.7068;
0.000821113;10.7068;
0.00082119;10.7068;
0.000821254;10.7068;
0.000821319;10.7068;
0.000821381;10.7068;
0.000821438;10.7068;
0.000821501;10.7068;
0.000821561;10.7068;
0.000821631;10.7068;
0.000821702;10.7067;
0.000821789;10.7067;
0.000821881;10.7067;
0.000822;10.7067;
0.000822136;10.7067;
0.000822338;10.7067;
0.000822586;10.7067;
0.000822858;10.7067;
0.000823133;10.7067;
0.000823439;10.7067;
0.000823863;10.7067;
0.000824229;10.7067;
0.000824619;10.7067;
0.000825074;10.7067;
0.00082568;10.7067;
0.000826477;10.7067;
0.000827507;10.7067;
0.000827913;10.7067;
0.00082816;10.7067;
0.000828508;10.7067;
0.000828668;10.7067;
0.000828822;10.7067;
0.000828997;10.7067;
0.000829248;10.7067;
0.000829518;10.7067;
0.000829794;10.7067;
0.000830061;10.7067;
0.000830315;10.7067;
0.000830546;10.7067;
0.000830805;10.7067;
0.000831168;10.7067;
0.000831634;10.7067;
0.00083219;10.7067;
0.000832901;10.7067;
0.000833743;10.7067;
0.000834876;10.7067;
0.0008362;10.7067;
0.000837781;10.7067;
0.000839626;10.7067;
0.000842068;10.7067;
0.000845082;10.7067;
0.000849637;10.7067;
0.000855823;10.7067;
0.000865823;10.7067;
0.000875823;10.7067;
0.000885823;10.7067;
0.000895823;10.7067;
0.000905823;10.7067;
0.000915823;10.7067;
0.000925823;10.7067;
0.000935823;10.7067;
0.000945823;10.7067;
0.000955823;10.7067;
0.000965823;10.7067;
0.000970534;10.7067;
0.000973708;10.7067;
0.000977005;10.7067;
0.000981474;10.7067;
0.000985821;10.7067;
0.000990719;10.7067;
0.000995683;10.7067;
0.001;10.7067;
