time;V(Net-_Q1-G_);
0.000132532;10.7067;
0.000142532;10.7067;
0.000152532;10.7067;
0.000162532;10.7067;
0.000172532;10.7067;
0.000182532;10.7067;
0.000192532;10.7067;
0.000202532;10.7067;
0.000212532;10.7067;
0.000222532;10.7067;
0.000232532;10.7067;
0.000242532;10.7067;
0.000252532;10.7067;
0.000262532;10.7067;
0.000272532;10.7067;
0.000278207;10.7067;
0.000281666;10.7067;
0.000284584;10.7067;
0.000287723;10.7067;
0.000290529;10.7067;
0.000292716;10.7067;
0.000294511;10.7067;
0.000295775;10.7067;
0.000296692;10.7067;
0.00029731;10.7067;
0.000297742;10.7067;
0.000298081;10.7067;
0.000298397;10.7067;
0.000298769;10.7067;
0.000299129;10.7067;
0.000299636;10.7067;
0.000299827;10.7067;
0.00029995;10.7067;
0.000300035;10.7067;
0.000300126;10.7067;
0.000300194;10.7067;
0.000300276;10.7067;
0.000300376;10.7067;
0.000300533;10.7068;
0.000300682;10.7067;
0.000300715;10.7067;
0.000300743;10.7067;
0.000300769;10.7066;
0.000300787;10.7065;
0.000300801;10.7064;
0.000300813;10.7063;
0.000300824;10.7062;
0.000300834;10.706;
0.000300843;10.7057;
0.000300851;10.7054;
0.000300858;10.705;
0.000300864;10.7046;
0.000300871;10.7042;
0.000300878;10.7037;
0.000300892;10.7027;
0.000300897;10.7024;
0.0003009;10.7024;
0.000300902;10.7025;
0.000300903;10.7025;
0.000300905;10.7025;
0.000300906;10.7025;
0.000300907;10.7026;
0.000300909;10.7027;
0.000300912;10.7028;
0.000300915;10.703;
0.000300918;10.7033;
0.000300923;10.7039;
0.000300929;10.705;
0.000300938;10.7074;
0.000300948;10.7114;
0.000300956;10.7152;
0.000300959;10.7168;
0.000300961;10.7178;
0.000300963;10.7187;
0.000300964;10.7194;
0.000300966;10.7199;
0.000300968;10.7202;
0.000300969;10.72;
0.000300971;10.7194;
0.000300974;10.7176;
0.000300979;10.7133;
0.000300984;10.7087;
0.000300991;10.7041;
0.000300999;10.6965;
0.000301006;10.6735;
0.000301011;10.6477;
0.000301016;10.6094;
0.00030102;10.5789;
0.000301023;10.5505;
0.000301027;10.5198;
0.00030103;10.4888;
0.000301034;10.4512;
0.000301038;10.4062;
0.000301042;10.3695;
0.000301046;10.3263;
0.000301048;10.3036;
0.000301049;10.2813;
0.00030105;10.2486;
0.000301051;10.222;
0.000301052;10.1938;
0.000301054;10.1386;
0.000301056;10.0604;
0.000301058;9.96583;
0.000301063;9.80666;
0.000301068;9.58602;
0.000301075;9.33645;
0.000301086;8.91172;
0.000301097;8.4685;
0.00030111;7.96587;
0.000301123;7.47108;
0.000301135;6.99402;
0.00030116;6.0702;
0.000301185;5.14922;
0.000301211;4.25136;
0.000301225;3.77494;
0.000301232;3.5076;
0.000301238;3.33948;
0.000301241;3.21836;
0.000301244;3.12397;
0.000301246;3.04958;
0.000301248;2.99087;
0.00030125;2.94414;
0.000301251;2.90599;
0.000301252;2.87084;
0.000301253;2.82347;
0.000301254;2.76817;
0.000301256;2.71259;
0.000301257;2.65084;
0.000301259;2.5968;
0.000301261;2.53226;
0.000301262;2.49478;
0.000301263;2.45722;
0.000301264;2.41624;
0.000301266;2.36589;
0.000301268;2.31169;
0.00030127;2.25929;
0.000301273;2.19825;
0.000301277;2.11834;
0.000301282;2.04083;
0.000301288;1.95622;
0.000301295;1.89554;
0.000301304;1.8279;
0.000301313;1.77917;
0.000301328;1.73185;
0.000301344;1.70475;
0.000301361;1.68862;
0.000301382;1.67413;
0.000301404;1.66252;
0.00030143;1.65132;
0.000301464;1.64053;
0.000301513;1.62798;
0.000301581;1.61138;
0.000301612;1.60301;
0.000301629;1.59787;
0.000301638;1.59449;
0.000301641;1.59311;
0.000301645;1.59252;
0.000301645;1.59249;
0.000301646;1.59248;
0.000301647;1.59248;
0.000301648;1.59249;
0.000301649;1.5925;
0.00030165;1.5925;
0.000301651;1.59249;
0.000301652;1.59246;
0.000301653;1.59242;
0.000301654;1.59236;
0.000301655;1.59228;
0.000301656;1.59218;
0.000301657;1.59207;
0.000301658;1.59194;
0.000301659;1.59179;
0.00030166;1.59163;
0.000301661;1.59144;
0.000301663;1.59119;
0.000301664;1.59088;
0.000301665;1.59046;
0.000301667;1.58991;
0.00030167;1.58912;
0.000301672;1.58798;
0.000301676;1.58611;
0.000301682;1.58287;
0.000301691;1.5759;
0.000301709;1.55683;
0.000301744;1.49721;
0.000301806;1.33259;
0.000301853;1.16374;
0.000301897;0.975193;
0.000301946;0.744919;
0.000302018;0.37427;
0.000302048;0.217866;
0.000302068;0.141373;
0.000302087;0.0995805;
0.000302106;0.0722078;
0.000302123;0.0569905;
0.00030214;0.0457377;
0.000302159;0.0367165;
0.000302183;0.0287944;
0.000302209;0.0222303;
0.000302238;0.016656;
0.000302273;0.0116906;
0.000302313;0.00739191;
0.000302361;0.00340566;
0.000302412;0.00024576;
0.000302464;-0.00224106;
0.00030252;-0.00426914;
0.000302573;-0.00585922;
0.000302632;-0.00725343;
0.000302722;-0.00888333;
0.000302822;-0.0101246;
0.000302883;-0.0106899;
0.000302918;-0.0109574;
0.000302941;-0.011127;
0.000302974;-0.0113337;
0.00030299;-0.0114288;
0.000303011;-0.0115486;
0.000303033;-0.0116544;
0.000303055;-0.011766;
0.000303085;-0.0118909;
0.000303114;-0.0120141;
0.000303162;-0.0121688;
0.000303207;-0.012316;
0.000303268;-0.0124603;
0.000303334;-0.0126081;
0.000303423;-0.0127406;
0.000303523;-0.0128754;
0.000303659;-0.0129801;
0.000303826;-0.013085;
0.000304064;-0.0131471;
0.00030438;-0.0132068;
0.000304808;-0.0132176;
0.000305303;-0.0132385;
0.00030587;-0.0132277;
0.000306529;-0.0132413;
0.000307355;-0.0132284;
0.000308466;-0.0132415;
0.000310116;-0.0132283;
0.000311906;-0.0132417;
0.00031361;-0.0132289;
0.000315253;-0.0132424;
0.000316899;-0.0132296;
0.000318564;-0.0132433;
0.000320239;-0.0132308;
0.000321921;-0.0132448;
0.000323613;-0.0132328;
0.000325323;-0.0132474;
0.000327057;-0.0132359;
0.000328824;-0.0132511;
0.000330645;-0.0132401;
0.000332527;-0.0132557;
0.000334505;-0.0132449;
0.00033662;-0.0132605;
0.000338887;-0.0132496;
0.000341386;-0.0132649;
0.000344153;-0.0132535;
0.000347287;-0.0132685;
0.000350848;-0.0132568;
0.000354982;-0.0132714;
0.000359788;-0.0132593;
0.000365494;-0.0132736;
0.000372271;-0.0132612;
0.000380492;-0.0132752;
0.000384469;-0.0132622;
0.00038739;-0.0132757;
0.000389256;-0.0132625;
0.00039089;-0.0132759;
0.000392458;-0.0132626;
0.000393983;-0.0132761;
0.000395583;-0.0132628;
0.000397079;-0.0132762;
0.00039822;-0.0132628;
0.000399122;-0.0132763;
0.000399937;-0.0132629;
0.00040084;-0.0132764;
0.000401722;-0.0132628;
0.000402835;-0.0132764;
0.000403577;-0.0132628;
0.000403942;-0.0132769;
0.000404145;-0.0132647;
0.000404242;-0.0132791;
0.000404296;-0.0132633;
0.000404325;-0.0132728;
0.000404344;-0.013249;
0.000404358;-0.0132484;
0.00040437;-0.0132006;
0.000404384;-0.0131612;
0.000404393;-0.0131151;
0.000404399;-0.0131185;
0.000404405;-0.0130907;
0.00040441;-0.0131014;
0.000404415;-0.0130786;
0.000404421;-0.0130922;
0.000404428;-0.0130739;
0.000404438;-0.013093;
0.000404454;-0.013105;
0.000404466;-0.0134063;
0.000404473;-0.0141773;
0.000404476;-0.0148026;
0.00040448;-0.015768;
0.000404483;-0.0165708;
0.000404486;-0.0175279;
0.000404489;-0.0184947;
0.000404492;-0.0195581;
0.000404497;-0.0210244;
0.000404501;-0.0226075;
0.000404507;-0.0246847;
0.000404515;-0.0276119;
0.000404523;-0.0306513;
0.000404529;-0.0326906;
0.000404535;-0.0340484;
0.000404539;-0.0345111;
0.000404543;-0.0346564;
0.000404549;-0.0343752;
0.000404555;-0.033522;
0.00040456;-0.0321457;
0.000404563;-0.0302691;
0.000404566;-0.02891;
0.000404568;-0.0276817;
0.00040457;-0.0265172;
0.000404571;-0.0255733;
0.000404572;-0.0242028;
0.000404573;-0.0233415;
0.000404574;-0.0228004;
0.000404575;-0.0222738;
0.000404577;-0.0217885;
0.000404578;-0.0212658;
0.000404579;-0.0207635;
0.000404581;-0.0203278;
0.000404582;-0.0199374;
0.000404584;-0.0194776;
0.000404585;-0.0190022;
0.000404588;-0.0182909;
0.000404592;-0.0175311;
0.000404597;-0.0166595;
0.000404603;-0.0158416;
0.000404609;-0.0151716;
0.000404616;-0.0145192;
0.000404625;-0.0139096;
0.000404638;-0.0132733;
0.000404655;-0.0126486;
0.000404669;-0.012108;
0.000404676;-0.0110775;
0.000404684;-0.008972;
0.00040469;-0.00669695;
0.000404693;-0.00190092;
0.000404695;0.00503012;
0.000404697;0.0130034;
0.000404699;0.0254855;
0.000404701;0.0401059;
0.000404705;0.0690153;
0.00040471;0.12126;
0.000404716;0.1813;
0.000404723;0.248925;
0.000404725;0.282653;
0.000404727;0.309277;
0.000404728;0.331401;
0.000404729;0.352549;
0.000404729;0.378044;
0.00040473;0.422673;
0.00040473;0.437581;
0.000404731;0.45138;
0.000404731;0.466348;
0.000404732;0.484302;
0.000404733;0.504031;
0.000404734;0.54311;
0.000404735;0.586253;
0.000404737;0.63553;
0.000404739;0.708556;
0.000404743;0.836934;
0.000404748;0.998635;
0.000404755;1.24494;
0.000404763;1.49591;
0.000404769;1.71665;
0.000404776;1.93663;
0.000404784;2.15351;
0.000404789;2.30286;
0.000404794;2.45972;
0.0004048;2.63701;
0.000404811;2.93676;
0.000404825;3.30242;
0.000404843;3.75733;
0.000404847;3.86088;
0.00040485;3.90647;
0.000404852;3.92782;
0.000404855;3.94743;
0.000404857;3.96603;
0.000404859;3.9887;
0.000404863;4.01925;
0.000404869;4.07135;
0.000404879;4.1461;
0.000404888;4.20076;
0.000404897;4.24946;
0.000404901;4.26592;
0.000404903;4.27591;
0.000404904;4.27914;
0.000404904;4.28052;
0.000404904;4.28118;
0.000404904;4.28172;
0.000404904;4.28222;
0.000404905;4.28277;
0.000404905;4.28327;
0.000404905;4.28379;
0.000404905;4.28427;
0.000404905;4.28472;
0.000404905;4.2851;
0.000404906;4.28542;
0.000404906;4.2858;
0.000404906;4.28651;
0.000404907;4.2882;
0.000404908;4.29198;
0.00040491;4.30111;
0.000404911;4.31012;
0.000404912;4.31891;
0.000404914;4.32578;
0.000404916;4.3331;
0.000404919;4.34695;
0.000404925;4.36716;
0.00040493;4.38646;
0.000404942;4.42003;
0.000404963;4.46735;
0.00040497;4.48173;
0.000404974;4.50634;
0.000404975;4.53021;
0.000404976;4.5627;
0.000404977;4.57514;
0.000404978;4.5933;
0.000404979;4.61903;
0.00040498;4.65872;
0.000404982;4.70127;
0.000404985;4.76257;
0.000404987;4.81858;
0.000404991;4.89786;
0.000404995;4.98006;
0.000405;5.08605;
0.000405006;5.20036;
0.000405013;5.3411;
0.000405022;5.49586;
0.000405032;5.68142;
0.000405044;5.88295;
0.000405056;6.06528;
0.00040507;6.27912;
0.000405082;6.43638;
0.000405093;6.5877;
0.000405106;6.76691;
0.000405115;6.87858;
0.000405127;7.01474;
0.000405136;7.12905;
0.000405148;7.25359;
0.00040516;7.39233;
0.000405182;7.61264;
0.000405205;7.83157;
0.00040524;8.1399;
0.000405283;8.4656;
0.000405352;8.9089;
0.000405446;9.36959;
0.000405544;9.71964;
0.000405655;10.0041;
0.000405779;10.2218;
0.000405864;10.3286;
0.00040595;10.4109;
0.000406039;10.4781;
0.000406154;10.5423;
0.00040628;10.5923;
0.000406418;10.6306;
0.000406552;10.6557;
0.000406694;10.6741;
0.000406825;10.6854;
0.000406962;10.6934;
0.000407098;10.6987;
0.000407223;10.7018;
0.000407342;10.7038;
0.000407456;10.7051;
0.000407562;10.7058;
0.000407662;10.7063;
0.000407753;10.7066;
0.000407837;10.7067;
0.000407914;10.7068;
0.000407985;10.7069;
0.000408051;10.7069;
0.000408111;10.7069;
0.000408171;10.7069;
0.000408225;10.7069;
0.000408281;10.7069;
0.000408334;10.7069;
0.00040839;10.7069;
0.000408445;10.7069;
0.000408504;10.7068;
0.000408562;10.7068;
0.000408627;10.7068;
0.000408689;10.7068;
0.00040876;10.7068;
0.000408827;10.7068;
0.000408904;10.7068;
0.000408984;10.7068;
0.00040908;10.7068;
0.000409184;10.7068;
0.000409325;10.7067;
0.000409483;10.7067;
0.000409748;10.7067;
0.000410046;10.7067;
0.000410641;10.7067;
0.000411367;10.7067;
0.000412213;10.7067;
0.000412976;10.7067;
0.000413601;10.7067;
0.0004141;10.7067;
0.000414484;10.7067;
0.000414835;10.7067;
0.00041517;10.7067;
0.000415553;10.7067;
0.000416019;10.7067;
0.000416482;10.7067;
0.000417028;10.7067;
0.000417574;10.7067;
0.000418517;10.7067;
0.000419368;10.7067;
0.000420464;10.7067;
0.000420918;10.7067;
0.000421228;10.7067;
0.000421477;10.7067;
0.000421648;10.7067;
0.000421841;10.7067;
0.00042202;10.7067;
0.000422292;10.7067;
0.000422612;10.7067;
0.00042295;10.7067;
0.000423283;10.7067;
0.000423631;10.7067;
0.000423922;10.7067;
0.000424232;10.7067;
0.000424554;10.7067;
0.000425014;10.7067;
0.000425573;10.7067;
0.000426338;10.7067;
0.00042723;10.7067;
0.000428418;10.7067;
0.000429842;10.7067;
0.000431553;10.7067;
0.000433442;10.7067;
0.000435826;10.7067;
0.000438658;10.7067;
0.000442355;10.7067;
0.00044697;10.7067;
0.000454097;10.7067;
0.000463684;10.7067;
0.000473684;10.7067;
0.000483684;10.7067;
0.000493684;10.7067;
0.000503684;10.7067;
0.000513684;10.7067;
0.000523684;10.7067;
0.000533684;10.7067;
0.000543684;10.7067;
0.000553684;10.7067;
0.000563684;10.7067;
0.000573684;10.7067;
0.000583684;10.7067;
0.000593684;10.7067;
0.000603684;10.7067;
0.000613684;10.7067;
0.000623684;10.7067;
0.000630411;10.7067;
0.000635506;10.7067;
0.00064086;10.7067;
0.000646905;10.7067;
0.00065429;10.7067;
0.000661795;10.7067;
0.000670737;10.7067;
0.000680737;10.7067;
0.000686149;10.7067;
0.000689592;10.7067;
0.000693495;10.7067;
0.000696205;10.7067;
0.000698293;10.7067;
0.000700082;10.7067;
0.000701741;10.7067;
0.000703296;10.7067;
0.000704824;10.7067;
0.000706029;10.7067;
0.000706923;10.7067;
0.000707517;10.7067;
0.000707931;10.7067;
0.000708264;10.7067;
0.000708581;10.7067;
0.000708945;10.7067;
0.000709324;10.7067;
0.000709843;10.7067;
0.000710044;10.7067;
0.000710158;10.7067;
0.000710283;10.7067;
0.000710361;10.7067;
0.00071045;10.7067;
0.000710566;10.7067;
0.000710685;10.7067;
0.000710737;10.7067;
0.000710778;10.7067;
0.000710796;10.7067;
0.000710816;10.7067;
0.000710833;10.7067;
0.000710852;10.7067;
0.000710876;10.7067;
0.0007109;10.7066;
0.000710916;10.7065;
0.000710929;10.7064;
0.000710942;10.7063;
0.000710954;10.7061;
0.000710965;10.7058;
0.000710974;10.7054;
0.000710981;10.705;
0.000710987;10.7046;
0.000710994;10.7042;
0.000711;10.7037;
0.000711013;10.7028;
0.000711019;10.7024;
0.000711023;10.7023;
0.000711025;10.7024;
0.000711027;10.7024;
0.000711028;10.7024;
0.000711029;10.7024;
0.000711031;10.7025;
0.000711033;10.7025;
0.000711036;10.7027;
0.000711039;10.7029;
0.000711042;10.7032;
0.000711046;10.7037;
0.000711052;10.7048;
0.000711061;10.7069;
0.000711071;10.7108;
0.00071108;10.7151;
0.000711083;10.7168;
0.000711085;10.7178;
0.000711087;10.7187;
0.000711088;10.7194;
0.00071109;10.7199;
0.000711091;10.7201;
0.000711093;10.7199;
0.000711095;10.7193;
0.000711098;10.7173;
0.000711103;10.713;
0.000711108;10.7084;
0.000711115;10.7038;
0.000711123;10.6953;
0.00071113;10.6708;
0.000711135;10.6447;
0.00071114;10.6066;
0.000711144;10.5765;
0.000711147;10.5499;
0.00071115;10.5211;
0.000711153;10.4937;
0.000711157;10.4605;
0.000711161;10.4214;
0.000711164;10.3845;
0.000711168;10.3454;
0.000711171;10.3119;
0.000711172;10.2884;
0.000711173;10.2632;
0.000711174;10.2386;
0.000711175;10.2127;
0.000711177;10.1635;
0.000711178;10.1125;
0.000711181;10.0284;
0.000711184;9.91001;
0.000711189;9.71894;
0.000711194;9.5303;
0.000711203;9.15536;
0.000711216;8.67558;
0.000711227;8.23208;
0.000711238;7.81899;
0.00071125;7.33877;
0.000711272;6.49255;
0.000711295;5.65819;
0.000711321;4.72487;
0.000711343;3.95591;
0.000711353;3.61477;
0.00071136;3.39868;
0.000711364;3.25913;
0.000711367;3.15988;
0.000711369;3.07479;
0.000711371;3.01227;
0.000711373;2.96101;
0.000711374;2.91986;
0.000711375;2.88498;
0.000711376;2.84429;
0.000711377;2.8011;
0.000711379;2.75619;
0.00071138;2.70535;
0.000711382;2.63993;
0.000711383;2.57886;
0.000711385;2.51659;
0.000711386;2.4838;
0.000711387;2.44326;
0.000711389;2.4022;
0.000711391;2.35037;
0.000711393;2.2993;
0.000711395;2.24327;
0.000711398;2.1806;
0.000711403;2.08485;
0.000711407;2.01481;
0.000711414;1.9333;
0.000711421;1.87532;
0.000711431;1.80734;
0.000711441;1.76358;
0.000711455;1.72546;
0.000711471;1.70103;
0.000711489;1.68563;
0.000711512;1.67082;
0.000711533;1.65992;
0.00071156;1.64906;
0.000711596;1.6381;
0.00071165;1.62476;
0.000711724;1.60634;
0.000711752;1.59823;
0.000711764;1.59365;
0.000711767;1.59263;
0.00071177;1.59246;
0.000711771;1.59247;
0.000711772;1.59247;
0.000711773;1.59248;
0.000711774;1.59249;
0.000711775;1.59249;
0.000711776;1.59247;
0.000711777;1.59244;
0.000711778;1.59239;
0.000711779;1.59232;
0.00071178;1.59223;
0.000711781;1.59213;
0.000711782;1.59201;
0.000711783;1.59188;
0.000711784;1.59172;
0.000711785;1.59155;
0.000711786;1.59134;
0.000711787;1.59107;
0.000711788;1.59072;
0.00071179;1.59026;
0.000711792;1.58963;
0.000711794;1.58873;
0.000711798;1.58735;
0.000711802;1.58507;
0.000711809;1.58079;
0.00071182;1.57094;
0.000711843;1.54214;
0.000711889;1.4496;
0.000711937;1.30918;
0.000711982;1.14447;
0.000712029;0.939863;
0.000712079;0.699604;
0.000712152;0.324162;
0.000712181;0.180401;
0.000712199;0.124129;
0.000712217;0.0887102;
0.000712235;0.0675447;
0.000712253;0.0521896;
0.00071227;0.042624;
0.000712291;0.0335318;
0.000712315;0.0265529;
0.000712342;0.020124;
0.000712374;0.0149128;
0.00071241;0.0101347;
0.000712453;0.00592431;
0.0007125;0.00230142;
0.000712558;-0.000881986;
0.000712611;-0.00317775;
0.000712659;-0.00473896;
0.000712706;-0.00610676;
0.000712769;-0.00750911;
0.000712851;-0.0089584;
0.000712969;-0.0103477;
0.000713025;-0.0108479;
0.000713057;-0.011067;
0.000713077;-0.0112071;
0.000713088;-0.0112787;
0.000713099;-0.0113368;
0.000713111;-0.0114256;
0.000713126;-0.0114848;
0.000713143;-0.0116059;
0.00071316;-0.0116587;
0.000713181;-0.0117908;
0.000713199;-0.0118334;
0.000713222;-0.0119691;
0.000713244;-0.0120113;
0.000713271;-0.0121478;
0.000713299;-0.0121948;
0.000713331;-0.0123343;
0.000713368;-0.0123868;
0.000713411;-0.01253;
0.000713462;-0.012586;
0.00071352;-0.0127298;
0.000713593;-0.0127839;
0.000713675;-0.0129201;
0.000713783;-0.0129614;
0.000713903;-0.0130796;
0.000714063;-0.0130955;
0.000714246;-0.0131878;
0.000714485;-0.0131735;
0.000714776;-0.0132409;
0.000715182;-0.0132049;
0.000715754;-0.0132574;
0.000716697;-0.0132111;
0.000718198;-0.0132584;
0.000719866;-0.0132112;
0.000721661;-0.0132588;
0.000723283;-0.0132117;
0.000724964;-0.0132594;
0.000726586;-0.0132124;
0.00072828;-0.0132603;
0.00072993;-0.0132134;
0.000731628;-0.0132617;
0.0007333;-0.0132153;
0.000735019;-0.0132641;
0.000736735;-0.0132183;
0.000738504;-0.0132677;
0.000740297;-0.0132224;
0.000742176;-0.0132723;
0.000744118;-0.0132272;
0.000746199;-0.0132771;
0.000748417;-0.0132319;
0.000750862;-0.0132816;
0.00075355;-0.0132359;
0.000756594;-0.0132853;
0.000760032;-0.0132392;
0.000764024;-0.0132882;
0.00076864;-0.0132418;
0.00077412;-0.0132905;
0.000780593;-0.0132438;
0.000788448;-0.0132922;
0.000794613;-0.0132451;
0.000798049;-0.0132929;
0.000799997;-0.0132454;
0.000801593;-0.0132931;
0.000803134;-0.0132455;
0.000804806;-0.0132932;
0.000806333;-0.0132457;
0.000807598;-0.0132933;
0.000808619;-0.0132457;
0.000809507;-0.0132934;
0.000810407;-0.0132458;
0.000811343;-0.0132934;
0.000812413;-0.0132458;
0.000813575;-0.0132935;
0.000813996;-0.0132463;
0.000814229;-0.013296;
0.000814337;-0.0132479;
0.000814389;-0.0132847;
0.000814415;-0.0131986;
0.000814431;-0.0131822;
0.000814441;-0.013103;
0.000814447;-0.0131388;
0.00081445;-0.0130835;
0.000814453;-0.0131249;
0.000814456;-0.013077;
0.000814459;-0.013114;
0.000814464;-0.0130713;
0.000814473;-0.013104;
0.000814488;-0.0130699;
0.000814512;-0.0133104;
0.000814523;-0.0143419;
0.000814529;-0.0156863;
0.000814534;-0.0173311;
0.000814537;-0.0183135;
0.000814541;-0.0194432;
0.000814546;-0.0212632;
0.000814551;-0.0229165;
0.000814557;-0.0250739;
0.000814564;-0.0278683;
0.000814571;-0.0304869;
0.000814577;-0.0323914;
0.000814582;-0.0337709;
0.000814586;-0.0343981;
0.000814591;-0.0346483;
0.000814596;-0.0344733;
0.000814602;-0.0337856;
0.000814608;-0.0323353;
0.000814612;-0.0304092;
0.000814614;-0.0289425;
0.000814616;-0.0277912;
0.000814619;-0.0262286;
0.00081462;-0.0251976;
0.000814621;-0.0239103;
0.000814622;-0.0232001;
0.000814623;-0.0227097;
0.000814624;-0.0222268;
0.000814625;-0.0217977;
0.000814626;-0.0213535;
0.000814628;-0.0208513;
0.000814629;-0.0204559;
0.00081463;-0.0200519;
0.000814632;-0.0195887;
0.000814633;-0.019151;
0.000814636;-0.0184285;
0.00081464;-0.0176899;
0.000814645;-0.0168273;
0.00081465;-0.0160157;
0.000814656;-0.0153225;
0.000814663;-0.0146567;
0.000814671;-0.0140474;
0.000814683;-0.013396;
0.000814699;-0.0128047;
0.000814715;-0.0122422;
0.000814723;-0.0113788;
0.000814731;-0.00930273;
0.000814739;-0.00635896;
0.000814742;0.000348589;
0.000814745;0.00913744;
0.000814747;0.0189921;
0.000814748;0.0305307;
0.000814751;0.0488786;
0.000814755;0.0906472;
0.000814761;0.14488;
0.000814767;0.205159;
0.000814775;0.29365;
0.000814777;0.337746;
0.000814778;0.393456;
0.000814779;0.433491;
0.000814779;0.448325;
0.00081478;0.463972;
0.00081478;0.480686;
0.000814781;0.49995;
0.000814782;0.526647;
0.000814783;0.564254;
0.000814784;0.610962;
0.000814786;0.667787;
0.000814789;0.772567;
0.000814793;0.907554;
0.000814799;1.1007;
0.000814806;1.32191;
0.000814812;1.53757;
0.000814819;1.76505;
0.000814826;1.98731;
0.000814834;2.20714;
0.000814838;2.3454;
0.000814844;2.51584;
0.000814851;2.69661;
0.000814864;3.04715;
0.000814878;3.42192;
0.000814884;3.57209;
0.000814888;3.67791;
0.000814891;3.74207;
0.000814893;3.79449;
0.000814894;3.82935;
0.000814895;3.85644;
0.000814897;3.88068;
0.000814898;3.90185;
0.0008149;3.92301;
0.000814902;3.94159;
0.000814905;3.96194;
0.000814907;3.98158;
0.00081491;4.01008;
0.000814915;4.05356;
0.000814924;4.12554;
0.000814933;4.18379;
0.000814943;4.23701;
0.000814946;4.25391;
0.000814949;4.26414;
0.00081495;4.26992;
0.000814951;4.27319;
0.000814951;4.27511;
0.000814951;4.2762;
0.000814952;4.27714;
0.000814952;4.27776;
0.000814952;4.27836;
0.000814952;4.27883;
0.000814952;4.27925;
0.000814952;4.27968;
0.000814952;4.28022;
0.000814952;4.2807;
0.000814953;4.28124;
0.000814953;4.28175;
0.000814953;4.28228;
0.000814953;4.28279;
0.000814953;4.28332;
0.000814953;4.28382;
0.000814953;4.28431;
0.000814954;4.28476;
