time;V(Net-_Q1-G_);
0.000556134;2.8811;
0.000556136;2.83854;
0.000556137;2.79422;
0.000556138;2.74665;
0.000556139;2.69501;
0.000556141;2.63434;
0.000556143;2.57204;
0.000556144;2.5106;
0.000556145;2.47653;
0.000556147;2.43193;
0.000556148;2.38881;
0.00055615;2.33693;
0.000556152;2.28594;
0.000556155;2.22827;
0.000556158;2.1604;
0.000556163;2.0709;
0.000556168;1.98921;
0.000556175;1.92068;
0.000556182;1.85689;
0.000556192;1.79883;
0.000556204;1.7499;
0.000556219;1.71592;
0.000556235;1.69576;
0.000556254;1.68102;
0.000556276;1.66753;
0.0005563;1.65665;
0.00055633;1.64552;
0.000556369;1.63454;
0.00055643;1.62017;
0.000556495;1.60332;
0.000556519;1.59562;
0.000556527;1.5933;
0.000556528;1.59316;
0.000556528;1.59313;
0.000556528;1.5931;
0.000556529;1.59308;
0.00055653;1.59308;
0.00055653;1.5931;
0.000556531;1.59312;
0.000556533;1.59314;
0.000556534;1.59314;
0.000556535;1.59312;
0.000556536;1.59307;
0.000556537;1.59302;
0.000556539;1.59294;
0.00055654;1.59282;
0.000556541;1.5927;
0.000556542;1.59254;
0.000556543;1.59234;
0.000556545;1.59207;
0.000556546;1.5917;
0.000556548;1.59118;
0.000556551;1.59043;
0.000556554;1.58927;
0.000556558;1.5873;
0.000556565;1.58354;
0.000556576;1.57472;
0.000556599;1.54835;
0.000556644;1.46185;
0.000556693;1.31938;
0.000556738;1.1552;
0.000556785;0.955315;
0.000556835;0.717456;
0.000556907;0.34743;
0.000556936;0.197578;
0.000556955;0.133709;
0.000556973;0.095276;
0.000556992;0.0696656;
0.000557008;0.0555088;
0.000557026;0.0443837;
0.000557045;0.0356687;
0.00055707;0.0277498;
0.000557095;0.0215229;
0.000557127;0.0158493;
0.000557161;0.0111735;
0.000557204;0.00669159;
0.000557249;0.00305234;
0.000557306;-0.000317225;
0.000557359;-0.00272584;
0.000557412;-0.00454643;
0.000557465;-0.00609175;
0.000557537;-0.00769981;
0.000557621;-0.00911673;
0.000557736;-0.0104265;
0.000557856;-0.0113461;
0.000558028;-0.0121331;
0.000558201;-0.0125933;
0.000558467;-0.0129435;
0.00055873;-0.0131031;
0.000559093;-0.0131848;
0.000559318;-0.0132126;
0.000559569;-0.0132197;
0.000559737;-0.0132303;
0.000559927;-0.0132286;
0.00056011;-0.0132356;
0.000560295;-0.0132324;
0.000560474;-0.0132373;
0.000560637;-0.0132344;
0.000560706;-0.0132368;
0.000560747;-0.0132369;
0.00056078;-0.0132341;
0.000560805;-0.0132406;
0.000560823;-0.0132299;
0.000560837;-0.0132456;
0.000560848;-0.0132246;
0.000560858;-0.0132506;
0.000560868;-0.0132205;
0.000560878;-0.0132535;
0.00056089;-0.0132184;
0.000560905;-0.0132548;
0.000560927;-0.0132177;
0.000560953;-0.0132551;
0.00056099;-0.0132173;
0.000561039;-0.0132552;
0.000561102;-0.0132171;
0.000561187;-0.0132553;
0.000561305;-0.013217;
0.000561445;-0.0132553;
0.000561634;-0.0132171;
0.000561888;-0.0132556;
0.000562288;-0.0132173;
0.000562958;-0.0132559;
0.000564111;-0.0132175;
0.000565757;-0.0132558;
0.000567593;-0.0132176;
0.000569266;-0.0132564;
0.000570929;-0.0132183;
0.000572557;-0.0132571;
0.000574242;-0.0132192;
0.000575907;-0.0132584;
0.000577606;-0.0132209;
0.000579295;-0.0132606;
0.000581024;-0.0132237;
0.000582764;-0.0132639;
0.000584562;-0.0132276;
0.0005864;-0.0132683;
0.00058833;-0.0132323;
0.000590365;-0.0132731;
0.000592544;-0.013237;
0.000594912;-0.0132776;
0.000597527;-0.0132411;
0.000600454;-0.0132813;
0.000603775;-0.0132445;
0.000607586;-0.0132843;
0.000612015;-0.013247;
0.000617213;-0.0132865;
0.000623386;-0.013249;
0.00063079;-0.0132882;
0.000639774;-0.0132503;
0.000649774;-0.0132893;
0.000659774;-0.0132511;
0.000669774;-0.0132898;
0.000679774;-0.0132515;
0.000689774;-0.0132901;
0.000699774;-0.0132518;
0.000709774;-0.0132903;
0.000719774;-0.0132519;
0.000729774;-0.0132905;
0.000739774;-0.013252;
0.000749774;-0.0132905;
0.000759774;-0.0132521;
0.000769774;-0.0132906;
0.000779774;-0.0132522;
0.000789774;-0.0132906;
0.000799774;-0.0132522;
0.000809774;-0.0132907;
0.000819774;-0.0132522;
0.000829774;-0.0132907;
0.000839774;-0.0132523;
0.000844375;-0.0132907;
0.000846584;-0.0132523;
0.000848182;-0.0132907;
0.000849507;-0.0132523;
0.000850731;-0.0132907;
0.000852143;-0.0132522;
0.000853454;-0.0132907;
0.00085521;-0.0132522;
0.000856923;-0.0132908;
0.000857534;-0.0132536;
0.000857807;-0.0132943;
0.000857938;-0.0132511;
0.000857987;-0.0132419;
0.000858018;-0.0131461;
0.000858037;-0.0131784;
0.000858048;-0.0131351;
0.000858054;-0.0131751;
0.000858057;-0.0131381;
0.00085806;-0.0131735;
0.000858062;-0.0131413;
0.000858064;-0.0131718;
0.000858067;-0.0131446;
0.000858073;-0.013173;
0.000858079;-0.0131503;
0.000858088;-0.013185;
0.000858099;-0.0132312;
0.00085811;-0.0136282;
0.000858118;-0.0145543;
0.000858122;-0.0154035;
0.000858127;-0.0165534;
0.000858133;-0.0181289;
0.000858141;-0.0205497;
0.00085815;-0.0236593;
0.000858161;-0.0277123;
0.00085817;-0.0310542;
0.000858176;-0.0329412;
0.000858182;-0.034117;
0.000858186;-0.0344046;
0.00085819;-0.0344732;
0.000858196;-0.0341216;
0.000858203;-0.0330701;
0.000858207;-0.0312718;
0.00085821;-0.0297304;
0.000858213;-0.0279525;
0.000858215;-0.0264394;
0.000858216;-0.0250732;
0.000858217;-0.0240633;
0.000858218;-0.0235476;
0.000858219;-0.0231384;
0.00085822;-0.0226901;
0.000858221;-0.022255;
0.000858222;-0.0217871;
0.000858223;-0.0213967;
0.000858224;-0.0209602;
0.000858225;-0.0205614;
0.000858226;-0.0201423;
0.000858228;-0.019682;
0.00085823;-0.0191143;
0.000858233;-0.0183057;
0.000858237;-0.0175802;
0.000858242;-0.0166863;
0.000858248;-0.0157845;
0.000858255;-0.0150875;
0.000858263;-0.0143879;
0.000858272;-0.0137657;
0.000858287;-0.0130796;
0.000858308;-0.0123761;
0.000858319;-0.0112972;
0.000858326;-0.0095508;
0.000858331;-0.00794931;
0.000858334;-0.00633813;
0.000858336;-0.00367252;
0.000858338;0.000443844;
0.00085834;0.00654949;
0.000858341;0.0152715;
0.000858343;0.0280152;
0.000858346;0.045366;
0.00085835;0.0801915;
0.000858355;0.131587;
0.000858361;0.19185;
0.000858368;0.265701;
0.00085837;0.297953;
0.000858372;0.325159;
0.000858373;0.349528;
0.000858373;0.374876;
0.000858374;0.411894;
0.000858374;0.432221;
0.000858375;0.446141;
0.000858375;0.460823;
0.000858376;0.477049;
0.000858376;0.496847;
0.000858377;0.536286;
0.000858379;0.582804;
0.00085838;0.628719;
0.000858382;0.695707;
0.000858386;0.822077;
0.000858391;0.984217;
0.000858398;1.20957;
0.000858404;1.43168;
0.000858412;1.66996;
0.000858418;1.88057;
0.000858427;2.12991;
0.000858433;2.3056;
0.00085844;2.51999;
0.000858447;2.72807;
0.000858462;3.1299;
0.000858478;3.53402;
0.000858484;3.70537;
0.000858489;3.80801;
0.000858491;3.86084;
0.000858493;3.8873;
0.000858494;3.91098;
0.000858496;3.92905;
0.000858498;3.94613;
0.000858501;3.96584;
0.000858503;3.98608;
0.000858506;4.01647;
0.000858512;4.06268;
0.000858522;4.1398;
0.000858531;4.19608;
0.00085854;4.246;
0.000858544;4.26243;
0.000858546;4.27237;
0.000858547;4.2769;
0.000858547;4.27864;
0.000858548;4.27958;
0.000858548;4.28015;
0.000858548;4.28063;
0.000858548;4.2812;
0.000858548;4.28169;
0.000858548;4.28224;
0.000858548;4.28275;
0.000858548;4.28328;
0.000858549;4.28378;
0.000858549;4.28429;
0.000858549;4.28476;
0.000858549;4.2852;
0.000858549;4.28557;
0.000858549;4.28588;
0.00085855;4.28625;
0.00085855;4.28698;
0.000858551;4.28876;
0.000858552;4.2928;
0.000858554;4.30211;
0.000858555;4.3114;
0.000858557;4.32017;
0.000858558;4.32707;
0.00085856;4.33457;
0.000858563;4.34875;
0.00085857;4.37184;
0.000858576;4.39172;
0.000858588;4.42602;
0.000858611;4.47549;
0.000858617;4.50291;
0.00085862;4.54061;
0.000858621;4.56553;
0.000858621;4.57713;
0.000858622;4.59195;
0.000858622;4.61379;
0.000858624;4.64768;
0.000858626;4.69157;
0.000858628;4.73919;
0.00085863;4.79464;
0.000858633;4.86342;
0.000858637;4.93884;
0.000858641;5.02969;
0.000858646;5.13123;
0.000858652;5.25077;
0.000858659;5.38249;
0.000858668;5.53511;
0.000858677;5.69982;
0.000858688;5.8847;
0.000858701;6.08213;
0.000858714;6.27146;
0.000858728;6.46837;
0.000858743;6.66703;
0.000858754;6.81311;
0.000858768;6.97918;
0.000858781;7.13511;
0.000858796;7.30002;
0.000858815;7.50235;
0.000858836;7.71226;
0.000858862;7.95655;
0.000858898;8.25394;
0.000858941;8.56484;
0.000858982;8.82651;
0.000859027;9.07864;
0.000859078;9.31684;
0.00085914;9.56155;
0.000859214;9.79338;
0.000859305;10.0129;
0.000859409;10.1982;
0.000859492;10.3074;
0.000859588;10.405;
0.000859683;10.4769;
0.000859805;10.5447;
0.000859934;10.5951;
0.000860053;10.628;
0.000860184;10.6536;
0.00086033;10.6729;
0.000860465;10.685;
0.000860609;10.6935;
0.000860752;10.6989;
0.00086087;10.7019;
0.000860977;10.7037;
0.000861079;10.7049;
0.00086118;10.7057;
0.00086129;10.7062;
0.00086139;10.7066;
0.000861495;10.7067;
0.000861591;10.7068;
0.000861687;10.7069;
0.000861775;10.7069;
0.000861861;10.7069;
0.000861938;10.7069;
0.000862016;10.7069;
0.000862087;10.7069;
0.000862159;10.7068;
0.000862233;10.7068;
0.000862301;10.7068;
0.000862379;10.7068;
0.00086245;10.7068;
0.000862531;10.7068;
0.000862608;10.7068;
0.000862698;10.7068;
0.000862784;10.7068;
0.000862887;10.7067;
0.000862984;10.7067;
0.000863104;10.7067;
0.000863218;10.7067;
0.000863363;10.7067;
0.000863511;10.7067;
0.000863702;10.7067;
0.000863921;10.7067;
0.000864234;10.7067;
0.000864629;10.7067;
0.000864865;10.7067;
0.000865031;10.7067;
0.000865194;10.7067;
0.000865388;10.7067;
0.000865484;10.7067;
0.000865586;10.7067;
0.000865715;10.7067;
0.000865861;10.7067;
0.000866022;10.7067;
0.000866204;10.7067;
0.000866425;10.7067;
0.00086662;10.7067;
0.000866798;10.7067;
0.000866976;10.7067;
0.000867182;10.7067;
0.000867477;10.7067;
0.000867811;10.7067;
0.000868247;10.7067;
0.000868725;10.7067;
0.000869353;10.7067;
0.000870076;10.7067;
0.000871075;10.7067;
0.000872307;10.7067;
0.000874189;10.7067;
0.000876505;10.7067;
0.000880447;10.7067;
0.000886417;10.7067;
0.000896417;10.7067;
0.000906266;10.7067;
0.000916266;10.7067;
0.000926266;10.7067;
0.000936266;10.7067;
0.000939694;10.7067;
0.000941886;10.7067;
0.000943628;10.7067;
0.000945768;10.7067;
0.000948063;10.7067;
0.000950739;10.7067;
0.000953329;10.7067;
0.000957178;10.7067;
0.000958662;10.7067;
0.000959602;10.7067;
0.000960179;10.7067;
0.000960692;10.7067;
0.000961203;10.7067;
0.000961631;10.7067;
0.000962078;10.7067;
0.000962641;10.7067;
0.000963202;10.7067;
0.000963729;10.7067;
0.000964286;10.7067;
0.000964711;10.7067;
0.000965016;10.7067;
0.000965233;10.7067;
0.000965412;10.7067;
0.000965591;10.7067;
0.000965784;10.7067;
0.000966027;10.7067;
0.000966364;10.7067;
0.000966486;10.7067;
0.000966564;10.7067;
0.000966624;10.7067;
0.000966668;10.7067;
0.000966708;10.7067;
0.000966749;10.7067;
0.000966796;10.7067;
0.000966815;10.7067;
0.000966829;10.7067;
0.00096684;10.7067;
0.000966851;10.7067;
0.000966861;10.7067;
0.000966871;10.7067;
0.000966882;10.7067;
0.000966894;10.7067;
0.000966907;10.7066;
0.000966918;10.7065;
0.000966928;10.7065;
0.000966938;10.7063;
0.000966946;10.7061;
0.000966953;10.7059;
0.000966961;10.7055;
0.000966963;10.7053;
0.000966967;10.7051;
0.00096697;10.7048;
0.000966973;10.7046;
0.000966977;10.7042;
0.000966982;10.7037;
0.000966989;10.7029;
0.000966998;10.702;
0.000967007;10.7009;
0.000967018;10.6996;
0.000967024;10.6992;
0.000967029;10.6992;
0.000967031;10.6991;
0.000967033;10.6991;
0.000967034;10.699;
0.000967036;10.699;
0.000967037;10.6991;
0.000967039;10.6991;
0.000967041;10.6992;
0.000967045;10.6994;
0.000967049;10.6998;
0.000967056;10.7008;
0.000967063;10.7026;
0.000967073;10.706;
0.000967088;10.7135;
0.000967092;10.7161;
0.000967094;10.7172;
0.000967096;10.7177;
0.000967097;10.718;
0.000967099;10.7179;
0.000967101;10.7174;
0.000967104;10.7154;
0.000967109;10.7111;
0.000967114;10.7064;
0.00096712;10.7017;
0.000967128;10.6937;
0.000967135;10.6709;
0.000967139;10.6457;
0.000967145;10.608;
0.000967149;10.577;
0.000967152;10.5474;
0.000967156;10.5154;
0.000967159;10.4828;
0.000967163;10.4432;
0.000967166;10.411;
0.00096717;10.373;
0.000967173;10.3362;
0.000967175;10.3158;
0.000967176;10.3007;
0.000967177;10.2827;
0.000967178;10.2553;
0.000967179;10.2247;
0.000967181;10.1928;
0.000967182;10.1466;
0.000967184;10.075;
0.000967187;9.97219;
0.000967189;9.87442;
0.000967192;9.77685;
0.000967195;9.67045;
0.000967198;9.53305;
0.000967202;9.36979;
0.000967208;9.15452;
0.000967219;8.72456;
0.00096723;8.31361;
0.000967241;7.88857;
0.000967254;7.38468;
0.000967269;6.7916;
0.000967292;5.93826;
0.000967318;4.98794;
0.000967344;4.07347;
0.000967357;3.6491;
0.000967364;3.40291;
0.000967368;3.25786;
0.000967371;3.1595;
0.000967374;3.07202;
0.000967376;3.01154;
0.000967377;2.96027;
0.000967379;2.91933;
0.00096738;2.88453;
0.000967381;2.84381;
0.000967382;2.80058;
0.000967383;2.75567;
0.000967384;2.70484;
0.000967386;2.63963;
0.000967388;2.57878;
0.00096739;2.51677;
0.000967391;2.48358;
0.000967392;2.44258;
0.000967393;2.40132;
0.000967395;2.34975;
0.000967397;2.29817;
0.000967399;2.24253;
0.000967402;2.17868;
0.000967407;2.08333;
0.000967412;2.00809;
0.000967419;1.93103;
0.000967426;1.87126;
0.000967436;1.80632;
0.000967447;1.76087;
0.00096746;1.7243;
0.000967477;1.70001;
0.000967494;1.68498;
0.000967517;1.67003;
0.000967539;1.65937;
0.000967567;1.64841;
0.000967603;1.63767;
0.000967658;1.62412;
0.000967732;1.60568;
0.00096776;1.59768;
0.00096777;1.59377;
0.000967772;1.59316;
0.000967773;1.59311;
0.000967774;1.59309;
0.000967775;1.59309;
0.000967776;1.59311;
0.000967778;1.59312;
0.000967779;1.59312;
0.00096778;1.59312;
0.000967781;1.5931;
0.000967782;1.59306;
0.000967783;1.59301;
0.000967784;1.59293;
0.000967785;1.59285;
0.000967786;1.59274;
0.000967787;1.59262;
0.000967788;1.59247;
0.000967789;1.59232;
0.00096779;1.59214;
0.000967791;1.59191;
0.000967792;1.59162;
0.000967794;1.59123;
0.000967795;1.59073;
0.000967797;1.59001;
0.0009678;1.58899;
0.000967804;1.58737;
0.000967809;1.58461;
0.000967817;1.57904;
0.000967831;1.56504;
0.00096786;1.52259;
0.000967918;1.38408;
0.000967966;1.22482;
0.00096801;1.04699;
0.00096806;0.817326;
0.00096812;0.514954;
0.000968153;0.344451;
0.000968175;0.230302;
0.000968189;0.16836;
0.000968205;0.121222;
0.00096822;0.0915081;
0.000968236;0.0709261;
0.000968253;0.0560116;
0.000968271;0.0446794;
0.000968291;0.0355033;
0.000968314;0.0279966;
0.000968341;0.0215234;
0.000968371;0.0161036;
0.000968406;0.0111412;
0.000968447;0.00693597;
0.000968495;0.00299439;
0.000968547;-8.19685e-05;
0.000968607;-0.00280121;
0.000968663;-0.00472189;
0.000968724;-0.00642871;
0.000968793;-0.00789403;
0.000968901;-0.00957407;
0.000969009;-0.0106725;
0.000969158;-0.0116597;
0.000969307;-0.012241;
0.000969534;-0.0127481;
0.00096976;-0.0129772;
0.000970124;-0.0131542;
0.000970398;-0.0131907;
0.000970651;-0.0132193;
0.000970815;-0.0132187;
0.000971013;-0.0132322;
0.000971224;-0.0132282;
0.000971443;-0.0132379;
0.000971659;-0.0132318;
0.000971869;-0.0132398;
0.000971953;-0.0132327;
0.000971997;-0.0132394;
0.000972033;-0.0132335;
0.000972051;-0.0132389;
0.000972064;-0.0132344;
0.000972071;-0.0132378;
0.000972077;-0.0132357;
0.000972083;-0.0132366;
0.000972088;-0.0132366;
0.000972094;-0.0132361;
0.000972101;-0.0132369;
0.000972109;-0.0132359;
0.000972118;-0.013237;
0.000972131;-0.0132358;
0.000972146;-0.013237;
0.000972165;-0.0132357;
0.000972189;-0.013237;
0.00097222;-0.0132357;
0.000972264;-0.0132369;
0.00097233;-0.0132356;
0.000972427;-0.0132368;
0.000972532;-0.0132355;
0.000972675;-0.0132368;
0.000972847;-0.0132356;
0.000973107;-0.013237;
0.000973486;-0.0132359;
0.000974159;-0.0132373;
0.000975023;-0.0132361;
0.000976048;-0.0132375;
0.00097731;-0.0132362;
0.000979015;-0.0132375;
0.000980752;-0.0132366;
0.000982458;-0.0132382;
0.000984094;-0.0132374;
0.000985765;-0.0132392;
0.000987431;-0.0132387;
0.00098913;-0.013241;
0.000990826;-0.0132409;
0.000992556;-0.0132438;
0.000994304;-0.0132444;
0.000996106;-0.0132478;
0.000997956;-0.0132488;
0.000999904;-0.0132526;
0.001;-0.0132514;
